complexity,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,change_type,added,removed,introspection,object_changes,code_generation,library_loading,defect
37,2191,334,251,279,10,4,40,344,5,127,74,143,132,217,899,1528,2,4303,239,0,2,0,15,22490,9236,1817,14732,1
61,2682,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,9,9,22490,9238,1817,14733,1
108,4168,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,0,22490,9240,1817,14734,0
42,1271,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,4,17,22510,9246,1818,14742,1
42,1271,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,2,4,17,22510,9247,1819,14743,1
52,1014,1098,241,925,5,10,155,1103,7,46,25,49,53,74,273,423,3,1580,87,0,2,10,17,22520,9249,1819,14744,1
52,1014,282,202,222,14,2,44,296,8,42,24,43,50,67,250,378,4,1548,86,0,2,10,17,22520,9250,1819,14745,1
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,22520,9250,1819,14746,1
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,22520,9250,1819,14747,1
77,1700,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,2,9,7,22540,9255,1820,14755,0
231,4718,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,20,15,22540,9257,1820,14756,0
231,4718,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,20,15,22540,9258,1820,14757,0
231,4718,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,20,15,22550,9259,1820,14758,0
26,866,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,8,7,22550,9260,1820,14759,0
26,866,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,8,7,22560,9260,1821,14760,0
42,1271,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,4,16,22570,9262,1821,14761,0
42,1271,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,2,4,16,22570,9263,1822,14762,0
172,3904,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,3,2,22570,9263,1822,14763,0
172,3904,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,3,2,22580,9264,1822,14764,0
21,545,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,2,12,8,22590,9266,1822,14765,0
198,4430,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,2,22,17,22590,9268,1822,14767,0
198,4430,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,2,22,17,22590,9269,1823,14768,0
18,440,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,11,15,22590,9269,1823,14769,0
18,440,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,11,15,22600,9269,1824,14770,0
114,2480,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,4,3,22600,9271,1824,14771,0
114,2480,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,4,3,22600,9272,1824,14772,0
89,1565,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,2,7,4,22600,9272,1824,14773,0
89,1565,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,2,7,4,22600,9274,1824,14774,0
166,3399,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,6,4,22600,9276,1824,14775,0
166,3399,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,6,4,22610,9278,1824,14776,0
12,371,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,6,2,22610,9280,1824,14777,0
12,371,182,102,99,11,40,35,193,3,11,6,11,14,17,42,64,1,97,5,0,2,6,2,22610,9281,1824,14778,0
52,1014,1098,241,925,5,10,155,1103,7,46,25,49,53,74,273,423,3,1580,87,0,2,17,18,22620,9283,1824,14779,0
52,1014,282,202,222,14,2,44,296,8,42,24,43,50,67,250,378,4,1548,86,0,2,17,18,22620,9284,1824,14780,0
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,22620,9284,1824,14781,0
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,22620,9284,1824,14782,0
132,4072,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,4,1,22620,9286,1825,14784,1
132,4072,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,4,1,22630,9287,1826,14785,1
118,3030,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,22,0,22630,9289,1827,14787,1
133,4121,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,10,5,22630,9291,1828,14789,0
133,4121,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,10,5,22640,9292,1829,14790,0
131,4107,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,12,8,22640,9294,1830,14792,0
131,4107,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,12,8,22650,9295,1831,14793,0
118,3030,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,22,0,22650,9297,1832,14795,0
113,2247,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,1,0,22660,9303,1833,14803,0
113,2247,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,1,0,22670,9305,1833,14804,0
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,22670,9305,1833,14805,0
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,22670,9305,1833,14806,0
109,4195,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,10,0,22670,9307,1833,14807,0
114,2252,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,1,22670,9309,1833,14808,1
114,2252,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,2,1,22680,9311,1833,14809,1
114,2261,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,6,2,22680,9313,1833,14810,1
114,2261,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,6,2,22690,9315,1833,14811,1
114,2261,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,3,3,22690,9317,1833,14812,1
114,2261,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,3,3,22700,9319,1833,14813,1
7,103,38,23,23,0,0,15,38,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,22710,9323,1834,14821,1
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,22710,9323,1834,14822,1
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,22710,9323,1834,14823,1
1,288,382,65,130,157,2,92,539,4,10,5,10,14,15,41,57,2,114,6,0,2,2,2,22710,9324,1835,14824,0
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,22720,9328,1836,14832,0
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,22720,9328,1836,14833,0
114,2255,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,6,22720,9330,1836,14834,0
114,2255,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,2,6,22730,9332,1836,14835,0
114,2264,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,0,22730,9334,1836,14836,0
114,2264,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,2,0,22740,9336,1836,14837,0
173,3920,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,2,0,22740,9336,1836,14838,0
173,3920,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,2,0,22750,9337,1836,14839,0
131,4107,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,12,8,22760,9343,1838,14848,0
131,4107,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,12,8,22770,9344,1839,14849,0
77,1700,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,2,9,7,22780,9345,1839,14850,0
113,2247,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,1,0,22780,9347,1839,14851,0
113,2247,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,1,0,22790,9349,1839,14852,0
231,4718,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,21,25,22790,9351,1839,14853,0
231,4718,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,21,25,22790,9352,1839,14854,0
231,4718,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,21,25,22800,9353,1839,14855,0
26,866,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,8,7,22800,9354,1839,14856,0
26,866,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,8,7,22810,9354,1840,14857,0
42,1271,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,4,16,22820,9356,1840,14858,0
42,1271,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,2,4,16,22820,9357,1841,14859,0
172,3904,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,3,2,22820,9357,1841,14860,0
172,3904,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,3,2,22830,9358,1841,14861,0
21,545,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,2,12,8,22840,9360,1841,14862,0
198,4430,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,2,22,17,22840,9362,1841,14864,0
198,4430,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,2,22,17,22840,9363,1842,14865,0
18,440,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,11,15,22840,9363,1842,14866,0
18,440,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,11,15,22850,9363,1843,14867,0
114,2480,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,4,3,22850,9365,1843,14868,0
114,2480,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,4,3,22850,9366,1843,14869,0
89,1565,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,2,7,4,22850,9366,1843,14870,0
89,1565,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,2,7,4,22850,9368,1843,14871,0
166,3399,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,6,7,22850,9370,1843,14872,0
166,3399,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,6,7,22860,9372,1843,14873,0
12,371,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,6,2,22860,9374,1843,14874,0
12,371,182,102,99,11,40,35,193,3,11,6,11,14,17,42,64,1,97,5,0,2,6,2,22860,9375,1843,14875,0
52,1014,1098,241,925,5,10,155,1103,7,46,25,49,53,74,273,423,3,1580,87,0,2,17,18,22870,9377,1843,14876,0
52,1014,282,202,222,14,2,44,296,8,42,24,43,50,67,250,378,4,1548,86,0,2,17,18,22870,9378,1843,14877,0
1,288,382,65,130,157,2,92,539,4,10,5,10,14,15,41,57,2,114,6,0,2,2,2,22870,9379,1844,14878,0
7,103,38,23,23,0,0,15,38,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,22870,9379,1844,14879,0
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,22870,9379,1844,14880,0
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,22870,9379,1844,14881,0
128,5483,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,28,28,22870,9379,1844,14882,0
128,5483,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,28,28,22870,9379,1844,14883,0
118,3030,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,22,0,22870,9381,1845,14885,0
109,4195,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,10,0,22870,9383,1845,14886,0
27,1535,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,1,22870,9384,1845,14887,0
37,2191,334,251,279,10,4,40,344,5,127,74,143,132,217,899,1528,2,4303,239,0,2,0,15,22870,9385,1845,14888,0
61,2682,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,9,9,22870,9387,1845,14889,0
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,22870,9387,1845,14890,1
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,22870,9387,1845,14891,1
50,2018,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,10,1,22870,9389,1845,14892,1
133,4157,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,9,1,22870,9391,1846,14894,1
133,4157,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,9,1,22880,9392,1847,14895,1
121,3087,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,11,0,22880,9394,1848,14897,1
110,4226,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,10,0,22880,9396,1848,14898,1
133,4158,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,7,0,22880,9398,1849,14900,0
133,4158,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,7,0,22890,9399,1850,14901,0
133,4158,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,6,3,22890,9401,1851,14903,0
133,4158,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,6,3,22900,9402,1852,14904,0
136,4252,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,118,6,22900,9404,1853,14906,1
136,4252,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,118,6,22910,9405,1854,14907,1
77,1717,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,2,5,4,22920,9406,1854,14908,1
60,1070,282,196,195,3,0,86,285,8,130,71,141,138,212,936,1507,4,6538,363,0,2,24,0,22920,9406,1855,14909,1
63,2320,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,2,79,1,22920,9408,1856,14910,1
122,3201,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,50,1,22920,9410,1857,14912,1
1,84,13,10,10,0,0,3,13,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,22920,9410,1857,14913,0
133,4158,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,19,1,22920,9412,1858,14915,0
133,4158,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,19,1,22930,9413,1859,14916,0
121,3087,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,11,0,22930,9415,1860,14918,0
50,2028,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,1,0,22930,9417,1860,14919,0
133,4206,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,22,17,22930,9419,1861,14921,1
133,4206,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,22,17,22940,9420,1862,14922,1
121,3095,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,2,2,22940,9422,1863,14924,1
133,4194,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,0,1,22940,9424,1864,14926,0
133,4194,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,0,1,22950,9425,1865,14927,0
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,22950,9425,1865,14928,0
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,22950,9425,1865,14929,0
50,2028,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,11,1,22950,9427,1865,14930,0
2,26,6,4,4,0,0,2,6,1,4,2,4,5,6,8,13,0,6,0,0,0,6,0,22950,9427,1865,14931,0
7,292,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,1,1,22950,9427,1865,14933,1
38,707,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,3,5,22950,9427,1865,14934,1
38,707,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,3,5,22950,9428,1865,14935,1
38,707,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,22950,9428,1865,14935,1
38,707,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,22950,9428,1865,14936,1
38,707,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,22950,9428,1865,14936,1
38,707,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,22950,9428,1865,14937,1
38,707,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,22950,9428,1865,14938,1
38,707,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,3,5,22950,9428,1865,14939,1
38,707,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,22950,9428,1865,14940,1
38,707,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,22950,9428,1865,14941,1
38,707,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,22950,9428,1865,14942,1
38,707,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,22950,9428,1865,14943,1
38,707,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,22950,9428,1865,14943,1
38,707,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,3,5,22950,9428,1865,14944,1
38,707,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,3,5,22960,9428,1865,14945,1
1,288,382,65,130,157,2,92,539,4,10,5,10,14,15,41,57,2,114,6,0,2,1,1,22970,9433,1867,14953,1
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,2,2,22970,9433,1867,14954,1
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,2,2,22970,9433,1867,14955,1
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,22980,9437,1868,14963,1
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,22980,9437,1868,14964,1
113,2252,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,1,4,22980,9439,1868,14965,0
113,2252,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,1,4,22990,9441,1868,14966,0
172,3915,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,3,4,22990,9441,1868,14967,0
172,3915,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,3,4,23000,9442,1868,14968,0
110,4226,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,6,6,23000,9444,1868,14969,0
113,2252,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,1,1,23000,9446,1868,14970,0
113,2252,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,1,1,23010,9448,1868,14971,0
172,3915,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,3,2,23010,9448,1868,14972,0
172,3915,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,3,2,23020,9449,1868,14973,0
110,4226,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,10,0,23020,9451,1868,14974,0
38,705,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,1,1,23020,9451,1868,14975,0
38,705,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,1,23020,9452,1868,14976,0
38,705,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23020,9452,1868,14976,0
38,705,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23020,9452,1868,14977,0
38,705,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23020,9452,1868,14977,0
38,705,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23020,9452,1868,14978,0
38,705,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23020,9452,1868,14979,0
38,705,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,23020,9452,1868,14980,0
38,705,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23020,9452,1868,14981,0
38,705,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23020,9452,1868,14982,0
38,705,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23020,9452,1868,14983,0
38,705,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23020,9452,1868,14984,0
38,705,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23020,9452,1868,14984,0
38,705,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,1,1,23020,9452,1868,14985,0
38,705,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,1,1,23030,9452,1868,14986,0
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,23030,9452,1868,14987,1
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,23030,9452,1868,14988,1
455,10020,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,6,1,23040,9456,1869,14996,1
455,10020,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,6,1,23050,9457,1869,14997,1
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,23050,9457,1869,14998,1
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,23050,9457,1869,14999,1
129,5619,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,34,0,23050,9457,1869,15000,1
129,5619,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,34,0,23050,9457,1869,15001,1
455,10020,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,6,1,23060,9461,1870,15009,0
455,10020,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,6,1,23070,9462,1870,15010,0
14,452,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,23070,9462,1870,15011,0
14,452,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,23070,9462,1870,15012,0
129,5619,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,34,0,23070,9462,1870,15013,0
129,5619,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,34,0,23070,9462,1870,15014,0
42,1271,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,4,4,23080,9464,1870,15015,1
42,1271,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,2,4,4,23080,9465,1871,15016,1
39,2430,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,2,2,23090,9467,1871,15017,1
46,451,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,23090,9467,1871,15018,1
21,554,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,2,1,0,23100,9469,1871,15019,1
31,1175,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,2,18,0,23110,9471,1871,15020,1
113,2255,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,3,0,23110,9473,1871,15021,0
113,2255,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,3,0,23120,9475,1871,15022,0
111,4253,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,12,0,23120,9477,1871,15023,0
113,2255,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,3,0,23120,9479,1871,15024,0
113,2255,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,3,0,23130,9481,1871,15025,0
111,4253,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,12,0,23130,9483,1871,15026,0
111,4259,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,0,23130,9485,1871,15027,0
111,4259,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,0,23130,9487,1871,15028,0
