complexity,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,defect
23,607,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
23,607,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
23,607,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
23,607,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
23,607,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
23,607,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
23,607,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
69,1509,402,202,227,24,74,80,426,12,52,33,61,64,94,339,564,7,3969,220,0,1
69,1509,402,202,227,24,74,80,426,12,52,33,61,64,94,339,564,7,3969,220,0,0
2,121,37,13,25,0,6,6,37,1,2,1,2,3,3,2,4,0,2,0,0,0
2,121,133,47,40,1,43,49,134,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1497,402,202,227,24,74,80,426,12,52,33,61,64,94,339,564,7,3969,220,0,0
23,607,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23,607,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
23,607,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
23,607,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
23,607,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
23,607,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
23,607,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
23,607,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
162,3389,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,0
162,3389,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,0
236,4937,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
236,4937,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
236,4937,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
236,4937,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
236,4937,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
236,4937,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
236,4937,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
236,4937,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
248,5130,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
248,5130,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
103,5260,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
29,1903,384,251,317,7,8,52,391,11,70,44,84,81,128,467,811,6,5355,297,0,0
159,3782,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,1
159,3782,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,1
72,3698,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,1
83,3389,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,1
18,312,424,94,331,4,0,89,428,1,5,5,5,6,10,11,25,0,12,0,0,0
18,312,38,23,23,6,0,8,44,3,11,7,11,14,18,42,68,1,102,5,0,0
233,5831,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
233,5831,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,1
51,2434,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
233,5831,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
233,5831,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
51,2434,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
77,1854,996,429,845,24,10,117,1020,7,76,50,88,83,138,494,879,4,3565,198,0,0
77,1854,456,277,329,12,42,72,468,13,85,50,97,98,147,592,972,7,7212,400,0,0
47,3494,996,429,845,24,10,117,1020,7,76,50,88,83,138,494,879,4,3565,198,0,0
233,5841,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
233,5841,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
53,1447,339,213,244,17,9,65,356,10,42,26,48,52,74,259,421,5,2410,133,0,0
73,3747,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,0
52,1451,339,213,244,17,9,65,356,10,42,26,48,52,74,259,421,5,2410,133,0,1
73,3779,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,1
52,1451,339,213,244,17,9,65,356,10,42,26,48,52,74,259,421,5,2410,133,0,0
73,3779,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,0
159,3782,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,0
159,3782,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,0
73,3748,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,0
83,3389,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,0
176,5309,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
113,2119,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,0
113,2123,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,0
117,2176,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,1
128,5170,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,1
78,1883,996,429,845,24,10,117,1020,7,76,50,88,83,138,494,879,4,3565,198,0,0
78,1883,456,277,329,12,42,72,468,13,85,50,97,98,147,592,972,7,7212,400,0,0
47,3558,996,429,845,24,10,117,1020,7,76,50,88,83,138,494,879,4,3565,198,0,0
75,1547,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
75,1547,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,0
103,5555,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
78,1611,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
78,1611,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,0
84,3507,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
110,2979,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,0
110,2979,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,0
101,4811,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,0
44,2727,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,1
44,2733,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,0
234,5861,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
234,5861,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
112,4516,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,0
153,7223,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,0
95,2931,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,0
101,5269,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
43,2695,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,0
116,2173,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,0
78,1607,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
78,1607,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,0
128,5170,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,0
28,981,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,0
28,981,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,0
84,3547,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
1,96,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,1
1,96,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,1
79,1627,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,1
79,1627,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,1
87,3601,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,1
54,1488,339,213,244,17,9,65,356,10,42,26,48,52,74,259,421,5,2410,133,0,0
74,3830,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,0
239,5959,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
239,5959,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,1
54,2723,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
235,5967,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
235,5967,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,1
55,2800,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
87,3622,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
87,3625,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
248,5135,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
248,5135,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
103,5558,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
103,5579,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
41,821,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
41,821,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,0
279,5775,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
279,5775,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
80,3144,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
104,5687,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
7,107,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,1
7,107,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,1
7,107,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
7,107,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1
7,107,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1
7,107,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1
7,107,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,1
7,107,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1
7,107,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1
7,107,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,107,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,1
7,107,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,1
280,5752,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
280,5752,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
278,5743,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
278,5743,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
275,5744,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,1
275,5744,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,1
54,1488,339,213,244,17,9,65,356,10,42,26,48,52,74,259,421,5,2410,133,0,1
74,3867,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,1
74,3867,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,0
235,5973,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
235,5973,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
234,5944,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
234,5944,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
55,2800,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
7,107,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,0
7,107,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,0
7,107,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7,107,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7,107,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0
7,107,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,107,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,0
7,107,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
7,107,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
7,107,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,107,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,0
7,107,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,0
233,5970,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
233,5970,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
125,5397,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,0
276,5742,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
276,5742,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
234,6000,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
234,6000,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
103,5268,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
43,2698,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,0
109,2961,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,0
109,2961,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,0
101,4838,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,0
81,1651,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
81,1651,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,0
276,5747,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
276,5747,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
104,5722,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
248,5739,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,1
248,5739,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,1
234,5859,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
234,5859,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,1
171,7587,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,1
171,7587,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,1
248,5739,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,0
248,5739,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,0
234,5859,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
234,5859,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
171,7587,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,0
171,7587,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,0
70,1528,402,202,227,24,74,80,426,12,52,33,61,64,94,339,564,7,3969,220,0,0
20,531,205,80,86,16,53,53,221,7,18,10,19,25,29,94,134,3,497,27,0,0
92,1890,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,0
70,3188,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,0
55,1174,447,308,343,6,5,95,453,7,96,59,111,103,170,651,1136,4,4600,255,0,0
55,1174,322,174,179,16,74,51,338,10,41,26,46,51,72,252,408,5,2291,127,0,0
232,5822,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
232,5822,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
47,2189,447,308,343,6,5,95,453,7,96,59,111,103,170,651,1136,4,4600,255,0,0
276,5755,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
276,5755,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
24,612,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24,612,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
24,612,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
24,612,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
24,612,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
24,612,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
24,612,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
24,612,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3411,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,1
233,6008,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
233,6008,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
275,5744,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
275,5744,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
274,5752,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,1
274,5752,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,1
69,1526,402,202,227,24,74,80,426,12,52,33,61,64,94,339,564,7,3969,220,0,0
232,5961,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
232,5961,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
171,7599,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,0
171,7599,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,0
70,3194,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,0
86,3411,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,0
66,1720,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,0
66,1720,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,0
277,5779,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
277,5779,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
104,5724,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
276,5746,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
276,5746,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
67,1744,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,0
67,1744,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,0
275,5715,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
275,5715,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
277,5778,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
277,5778,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
231,5969,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
231,5969,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
273,5733,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
273,5733,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
274,5764,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
274,5764,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
183,5551,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
183,5551,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,0
67,1750,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,0
67,1750,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,0
273,5732,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
273,5732,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
283,5921,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
283,5921,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
86,3482,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
104,5735,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
80,3144,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,1
110,6063,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,1
235,4924,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
235,4924,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
235,4924,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
235,4924,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
235,4924,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
235,4924,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
235,4924,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
235,4924,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1629,53,23,39,0,0,13,53,2,8,4,8,10,12,26,39,1,39,2,0,1
75,1629,515,298,307,33,80,99,548,12,63,44,77,75,121,419,753,7,5527,307,0,1
313,6894,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,1
313,6894,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,1
66,1717,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,1
66,1717,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,1
101,5325,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,1
235,4924,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
235,4924,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
235,4924,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
235,4924,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
235,4924,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
235,4924,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
235,4924,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
235,4924,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1629,53,23,39,0,0,13,53,2,8,4,8,10,12,26,39,1,39,2,0,0
75,1629,515,298,307,33,80,99,548,12,63,44,77,75,121,419,753,7,5527,307,0,0
313,6894,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,0
313,6894,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,0
66,1717,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,0
66,1717,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,0
101,5325,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
159,3787,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,0
159,3787,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,0
112,4538,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,0
163,3497,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,0
163,3497,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,0
7,123,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,0
7,123,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,0
7,123,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7,123,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7,123,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0
