,complexity,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,change_type,added,removed,defect
245,79,1683,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,45,40,0
246,79,1683,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,45,40,0
247,79,1683,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,45,40,0
248,79,1683,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,45,40,0
249,79,1683,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,45,40,0
250,79,1683,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,45,40,0
251,7,611,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,16,17,0
252,19,557,14,9,9,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,1
253,19,557,16,9,9,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,1
254,1,85,13,10,10,0,0,3,13,1,2,1,2,3,3,2,4,0,2,0,0,2,3,2,0
255,7,571,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,10,9,0
256,150,2630,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,0,21,0
257,6,203,256,139,192,9,7,47,265,4,23,12,24,27,36,112,171,2,357,19,0,2,1,1,0
258,49,683,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,2,6,5,0
259,74,1822,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,13,12,0
260,74,1822,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,13,12,0
261,4,200,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,2,1,0
262,28,1715,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,2,17,16,0
263,150,2630,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,1,1,0
264,152,2651,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,29,24,0
265,63,1405,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,2,2,0
266,63,1405,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,2,2,0
267,63,1405,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,2,2,0
268,49,683,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,2,1,1,0
269,74,1822,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,4,4,0
270,74,1822,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,4,4,0
271,43,2647,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,5,5,0
272,28,1715,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,2,3,3,0
273,152,2651,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,6,6,1
274,74,1822,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,2,2,1
275,74,1822,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,2,2,1
276,4,200,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,1,1,1
277,61,1365,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,0,8,0
278,61,1365,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,0,8,0
279,61,1365,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,0,8,0
280,152,2651,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,1,1,1
281,49,683,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,2,1,1,1
282,74,1813,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,1,2,1
283,74,1813,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,1,2,1
284,152,2659,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,2,1,0
285,152,2655,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,1,1,0
286,64,1432,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,14,0,1
287,64,1432,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,14,0,1
288,64,1432,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,14,0,1
289,44,2743,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,13,1,1
290,62,1413,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,2,6,0
291,62,1413,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,2,6,0
292,62,1413,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,2,6,0
293,44,2833,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,23,15,0
294,29,1741,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,2,4,0,0
295,44,2848,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,4,2,0
296,44,2906,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,8,3,0
297,79,1690,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,1,0,0
298,79,1690,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,0,0
299,79,1690,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
300,79,1690,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
301,79,1690,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
302,79,1690,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
303,79,1690,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
304,79,1690,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
305,79,1690,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
306,79,1690,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
307,79,1690,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
308,79,1690,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
309,79,1690,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
310,79,1690,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
311,79,1690,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,1,0,0
312,79,1690,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,1,0,0
313,8,660,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,15,0,0
314,79,1690,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,2,2,0
315,79,1690,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,2,2,0
316,79,1690,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
317,79,1690,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
318,79,1690,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
319,79,1690,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
320,79,1690,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
321,79,1690,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,2,2,0
322,79,1690,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
323,79,1690,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
324,79,1690,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
325,79,1690,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
326,79,1690,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
327,79,1690,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
328,79,1690,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,2,2,0
329,79,1690,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,2,2,0
330,47,2925,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,11,7,0
331,87,1812,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,22,4,0
332,87,1812,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,22,4,0
333,87,1812,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4,0
334,87,1812,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4,0
335,87,1812,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4,0
336,87,1812,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4,0
337,87,1812,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4,0
338,87,1812,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,22,4,0
339,87,1812,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4,0
340,87,1812,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4,0
341,87,1812,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4,0
342,87,1812,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4,0
343,87,1812,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4,0
344,87,1812,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4,0
345,87,1812,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,22,4,0
346,87,1812,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,22,4,0
347,10,824,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,24,0,0
348,63,1436,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,5,2,0
349,63,1436,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,5,2,0
350,63,1436,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,5,2,0
351,50,2993,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,15,0,0
352,62,1440,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,7,8,0
353,62,1440,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,7,8,0
354,62,1440,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,7,8,0
355,62,1413,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,4,6,0
356,62,1413,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,4,6,0
357,62,1413,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,4,6,0
358,47,2925,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,0,15,0
359,63,1428,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,4,0,0
360,63,1428,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,4,0,0
361,63,1428,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,4,0,0
362,150,2618,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,2,7,0
363,69,1548,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,18,0,0
364,69,1548,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,18,0,0
365,69,1548,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,18,0,0
366,48,3110,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,24,0,0
367,29,1712,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,2,2,5,0
368,68,1525,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,2,8,0
369,68,1525,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,2,8,0
370,68,1525,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,2,8,0
371,48,3109,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,1,1,0
372,74,1795,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,2,2,0
373,74,1795,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,2,2,0
374,68,1525,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,3,2,0
375,68,1525,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,3,2,0
376,68,1525,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,3,2,0
377,69,1539,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,8,5,0
378,69,1539,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,8,5,0
379,69,1539,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,8,5,0
380,48,3144,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,4,0,0
381,88,1867,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,12,3,1
382,88,1867,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,12,3,1
383,88,1867,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1
384,88,1867,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1
385,88,1867,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1
386,88,1867,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1
387,88,1867,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1
388,88,1867,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,12,3,1
389,88,1867,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1
390,88,1867,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1
391,88,1867,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1
392,88,1867,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1
393,88,1867,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1
394,88,1867,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,1
395,88,1867,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,12,3,1
396,88,1867,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,12,3,1
397,10,851,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,8,6,1
398,88,1870,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,2,1,1
399,88,1870,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,2,1,1
400,88,1870,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
401,88,1870,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
402,88,1870,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
403,88,1870,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
404,88,1870,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
405,88,1870,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,2,1,1
406,88,1870,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
407,88,1870,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
408,88,1870,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
409,88,1870,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
410,88,1870,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
411,88,1870,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
412,88,1870,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,2,1,1
413,88,1870,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,2,1,1
414,69,1539,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,4,4,0
415,69,1539,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,4,4,0
416,69,1539,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,4,4,0
417,48,3144,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,11,11,0
418,69,1539,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,1,1,0
419,69,1539,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,1,1,0
420,69,1539,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,1,1,0
421,48,3144,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,4,4,0
422,148,2598,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,10,9,0
423,50,3161,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,2,1,0
424,148,2599,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,3,5,0
425,48,3144,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,1,2,0
426,88,1875,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,1,1,1
427,88,1875,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,1,1
428,88,1875,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
429,88,1875,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
430,88,1875,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
431,88,1875,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
432,88,1875,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
433,88,1875,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,1
434,88,1875,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
435,88,1875,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
436,88,1875,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
437,88,1875,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
438,88,1875,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
439,88,1875,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
440,88,1875,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,1,1,1
441,88,1875,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,1,1,1
442,69,1539,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,9,9,0
443,69,1539,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,9,9,0
444,69,1539,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,9,9,0
445,74,1795,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,1,1,0
446,74,1795,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,1,1,0
447,88,1881,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,3,3,1
448,88,1881,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,3,3,1
449,88,1881,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
450,88,1881,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
451,88,1881,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
452,88,1881,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
453,88,1881,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
454,88,1881,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,3,3,1
455,88,1881,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
456,88,1881,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
457,88,1881,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
458,88,1881,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
459,88,1881,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
460,88,1881,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
461,88,1881,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,3,3,1
462,88,1881,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,3,3,1
463,148,2605,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,3,3,1
464,4,111,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,1,1,1
465,4,111,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,1,1,1
466,49,689,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,2,3,3,1
467,74,1799,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,2,2,1
468,74,1799,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,2,2,1
469,4,202,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,1,1,1
470,29,1712,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,2,1,1,1
471,92,1971,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,20,8,0
472,92,1971,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,20,8,0
473,92,1971,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,20,8,0
474,92,1971,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,20,8,0
475,92,1971,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,20,8,0
476,92,1971,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,20,8,0
477,92,1971,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,20,8,0
478,92,1971,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,20,8,0
479,92,1971,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,20,8,0
480,92,1971,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,20,8,0
481,92,1971,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,20,8,0
482,92,1971,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,20,8,0
483,92,1971,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20,8,0
484,92,1971,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20,8,0
485,92,1971,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,20,8,0
486,92,1971,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,20,8,0
487,92,1991,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,4,2,0
488,92,1991,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,4,2,0
489,92,1991,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0
490,92,1991,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0
491,92,1991,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0
492,92,1991,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0
493,92,1991,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0
494,92,1991,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,4,2,0
495,92,1991,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0
496,92,1991,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0
497,92,1991,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0
498,92,1991,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0
499,92,1991,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0
